PROBA_SKLEARN,PROBA_PORTABLE,DIF_ABS
0.11190335833702295,0.11190335833702295,0.0
0.15178209690138908,0.1517820969013891,2.7755575615628914e-17
0.057388189750702735,0.05738818975070275,1.3877787807814457e-17
0.08540664084990528,0.08540664084990532,4.163336342344337e-17
0.04288489373466015,0.04288489373466015,0.0
0.07093176280985954,0.07093176280985954,0.0
0.049968374812069685,0.049968374812069706,2.0816681711721685e-17
0.08271402679452013,0.08271402679452011,1.3877787807814457e-17
0.13746592300401908,0.13746592300401908,0.0
0.08817247142769208,0.08817247142769212,4.163336342344337e-17
0.09792435539939835,0.0979243553993984,4.163336342344337e-17
0.1546767817997833,0.15467678179978336,5.551115123125783e-17
0.08088632635082983,0.08088632635082983,0.0
0.10086945839982354,0.10086945839982363,8.326672684688674e-17
0.09716624988302068,0.09716624988302068,0.0
0.18949675617920922,0.18949675617920925,2.7755575615628914e-17
0.13501543558668122,0.13501543558668117,5.551115123125783e-17
0.05030004791310927,0.05030004791310927,0.0
0.2416973045857995,0.24169730458579947,2.7755575615628914e-17
0.07118777310058301,0.07118777310058298,2.7755575615628914e-17
0.09891146869824781,0.09891146869824785,4.163336342344337e-17
0.10010348812807379,0.10010348812807382,2.7755575615628914e-17
0.2228424572012778,0.22284245720127788,8.326672684688674e-17
0.0903229668371311,0.09032296683713104,6.938893903907228e-17
0.10391779575177978,0.10391779575177978,0.0
0.1307722912094544,0.13077229120945436,5.551115123125783e-17
0.09585400890208737,0.09585400890208737,0.0
0.09339883960584866,0.09339883960584877,1.1102230246251565e-16
0.14854623728078026,0.14854623728078023,2.7755575615628914e-17
0.10378388417113918,0.10378388417113915,2.7755575615628914e-17
0.15777774856886023,0.15777774856886034,1.1102230246251565e-16
0.22716124219927578,0.227161242199276,2.220446049250313e-16
0.10215113885908297,0.10215113885908302,4.163336342344337e-17
0.04964077448713164,0.04964077448713167,2.7755575615628914e-17
0.09348445051271594,0.09348445051271592,1.3877787807814457e-17
0.05860128204136908,0.05860128204136907,6.938893903907228e-18
0.017364954316590332,0.017364954316590332,0.0
0.09102805757999752,0.09102805757999749,2.7755575615628914e-17
0.08498950227674157,0.0849895022767416,2.7755575615628914e-17
0.11100226330392328,0.11100226330392328,0.0
0.11269514396100136,0.11269514396100136,0.0
0.10568929419877054,0.10568929419877046,8.326672684688674e-17
0.4480208548499073,0.4480208548499073,0.0
0.06744970355130932,0.06744970355130937,5.551115123125783e-17
0.43306287546827166,0.4330628754682716,5.551115123125783e-17
0.12467184499852042,0.12467184499852042,0.0
0.2407421516142376,0.2407421516142377,1.1102230246251565e-16
0.1048712035683073,0.10487120356830726,4.163336342344337e-17
0.1087132274670103,0.10871322746701029,1.3877787807814457e-17
0.05044562111068051,0.05044562111068051,0.0
0.07804791982574638,0.07804791982574634,4.163336342344337e-17
0.4168403558329185,0.4168403558329184,1.1102230246251565e-16
0.5444181543942113,0.5444181543942115,2.220446049250313e-16
0.12489407156727288,0.12489407156727278,9.71445146547012e-17
0.4227827904207594,0.42278279042075956,1.6653345369377348e-16
0.12233243234375298,0.12233243234375307,9.71445146547012e-17
0.40346315986104647,0.40346315986104664,1.6653345369377348e-16
0.3329852736802926,0.3329852736802924,2.220446049250313e-16
0.10309048743533779,0.10309048743533783,4.163336342344337e-17
0.14307116358730243,0.14307116358730243,0.0
0.08965532393520359,0.08965532393520359,0.0
0.05307942805543925,0.05307942805543926,1.3877787807814457e-17
0.0853522482844145,0.08535224828441453,2.7755575615628914e-17
