COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COD_END;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INICIO_VIG;FIM_VIG;TIPO_FRANQ;VAL_FRANQ;AREA_SEG;IMP_SEG;PREMIO;PREMIO_SUB;ORIGEM_SUB;CORRETAGEM;PERC_CARR;PERC_DESC
296678543;8639680;13958875;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;26778.0;MS;20200704.0;20210704.0;4.0;0.0;0.0;28906.96;113.03;0.0;00;28.26;25.0;0.0
296678543;8639680;13958875;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;26778.0;MS;20200704.0;20210704.0;9.0;0.0;0.0;600.0;113.02;0.0;00;28.25;25.0;0.0
296678543;8639680;13958875;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;26778.0;MS;20200704.0;20210704.0;4.0;0.0;0.0;600.0;113.02;0.0;00;28.25;25.0;0.0
289707920;509949;2007492;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;166796.0;80.95;0.0;00;24.29;0.0;0.0
289707920;509949;1974879;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;20617.0;10.0;0.0;00;3.0;0.0;0.0
289707920;509949;1974893;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;79072.0;38.37;0.0;00;11.51;0.0;0.0
289707920;509936;1758631;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;22208.0;11.93;0.0;00;3.58;0.0;0.0
289707920;509936;1758640;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;188638.0;101.36;0.0;00;30.41;0.0;0.0
296678543;8639680;13958813;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;49542.0;SC;20200704.0;20200705.0;9.0;0.0;0.0;1461.81;0.02;0.0;00;0.0;25.0;0.0
296678543;8639680;13958813;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;49542.0;SC;20200704.0;20200705.0;4.0;0.0;0.0;1461.81;0.02;0.0;00;0.0;25.0;0.0
296678543;8639680;13958813;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;49542.0;SC;20200704.0;20200705.0;9.0;0.0;0.0;600.0;0.01;0.0;00;0.0;25.0;0.0
296678543;8639680;13958813;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;49542.0;SC;20200704.0;20200705.0;4.0;0.0;0.0;600.0;0.01;0.0;00;0.0;25.0;0.0
296678543;8639680;13934890;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;23427.0;SC;20200617.0;20210617.0;9.0;0.0;0.0;62794.26;491.05;0.0;00;122.76;25.0;0.0
296678543;8639680;13934890;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;23427.0;SC;20200617.0;20210617.0;4.0;0.0;0.0;62794.26;491.05;0.0;00;122.76;25.0;0.0
289707920;509929;1653465;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;67022.0;34.86;0.0;00;10.46;0.0;0.0
289707920;509929;1653488;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;25777.0;13.41;0.0;00;4.02;0.0;0.0
289707920;509949;2007422;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;281675.0;136.71;0.0;00;41.01;0.0;0.0
289707920;509949;2007348;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;51964.0;25.22;0.0;00;7.57;0.0;0.0
289707920;509943;1853487;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;2627.0;1.41;0.0;00;0.42;0.0;0.0
289707920;509943;1853373;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;24355.0;13.09;0.0;00;3.93;0.0;0.0
289707920;509943;1853408;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;11350.0;5.31;0.0;00;1.59;0.0;0.0
289707920;509943;1853433;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;10153.0;5.46;0.0;00;1.64;0.0;0.0
289707920;509935;1777010;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;20194.0;10.85;0.0;00;3.25;0.0;0.0
289707920;509935;1777011;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;9955.0;5.35;0.0;00;1.6;0.0;0.0
289707920;509935;1776935;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;33078.0;17.77;0.0;00;5.33;0.0;0.0
289707920;509942;1899066;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;48808.0;26.23;0.0;00;7.87;0.0;0.0
289707920;509942;1899011;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;20174.0;10.84;0.0;00;3.25;0.0;0.0
289707920;509942;1899029;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;120646.0;64.83;0.0;00;19.45;0.0;0.0
289707920;509942;1898989;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;76273.0;40.98;0.0;00;12.3;0.0;0.0
289707920;509942;1898874;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;87127.0;46.82;0.0;00;14.05;0.0;0.0
289707920;509942;1898891;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;39305.0;21.12;0.0;00;6.34;0.0;0.0
289707920;509943;1853129;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;53784.0;28.9;0.0;00;8.67;0.0;0.0
296678543;8639680;13926131;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;13626.0;SC;20200610.0;20201207.0;9.0;0.0;0.0;100000.0;115.44;0.0;00;28.86;25.0;0.0
296678543;8639680;13926131;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;13626.0;SC;20200610.0;20201207.0;4.0;0.0;0.0;100000.0;115.44;0.0;00;28.86;25.0;0.0
296678543;8639680;13926131;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;13626.0;SC;20200610.0;20201207.0;9.0;0.0;0.0;600.0;115.44;0.0;00;28.86;25.0;0.0
296678543;8639680;13926131;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;13626.0;SC;20200610.0;20201207.0;4.0;0.0;0.0;600.0;115.44;0.0;00;28.86;25.0;0.0
289707920;509929;1653448;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;41084.0;21.37;0.0;00;6.41;0.0;0.0
289707920;509929;1653396;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;94307.0;49.04;0.0;00;14.71;0.0;0.0
289707920;509929;1686044;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;28662.0;14.9;0.0;00;4.47;0.0;0.0
289707920;509949;1974514;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;50723.0;24.62;0.0;00;7.38;0.0;0.0
289707920;509949;1974378;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;44558.0;21.63;0.0;00;6.49;0.0;0.0
289707920;509935;1776860;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;150153.0;80.68;0.0;00;24.21;0.0;0.0
289707920;509935;1776730;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;43548.0;23.4;0.0;00;7.02;0.0;0.0
289707920;509936;1729148;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;7072.0;3.8;0.0;00;1.14;0.0;0.0
289707920;509936;1758217;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;132093.0;70.98;0.0;00;21.29;0.0;0.0
289707920;509936;1728894;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;64082.0;34.44;0.0;00;10.33;0.0;0.0
289707920;509936;1728899;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;65883.0;35.41;0.0;00;10.62;0.0;0.0
296678543;8639680;13958562;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45106.0;RS;20200701.0;20210219.0;9.0;0.0;0.0;10481.52;31.98;0.0;00;7.99;25.0;0.0
296678543;8639680;13958562;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;45106.0;RS;20200701.0;20210219.0;4.0;0.0;0.0;10481.52;31.98;0.0;00;7.99;25.0;0.0
296678543;8639680;13958568;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38852.0;SC;20200701.0;20210629.0;9.0;0.0;0.0;30000.0;140.46;0.0;00;35.11;25.0;0.0
296678543;8639680;13958568;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;38852.0;SC;20200701.0;20210629.0;4.0;0.0;0.0;30000.0;140.46;0.0;00;35.11;25.0;0.0
296678543;8639680;13962211;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11367.0;RS;20200701.0;20210701.0;9.0;0.0;0.0;27682.77;64.81;0.0;00;16.2;25.0;0.0
296678543;8639680;13962211;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11367.0;RS;20200701.0;20210701.0;4.0;0.0;0.0;27682.77;64.81;0.0;00;16.2;25.0;0.0
296678543;8639680;13962211;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11367.0;RS;20200701.0;20210701.0;9.0;0.0;0.0;600.0;64.8;0.0;00;16.2;25.0;0.0
296678543;8639680;13962211;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;11367.0;RS;20200701.0;20210701.0;4.0;0.0;0.0;600.0;64.8;0.0;00;16.2;25.0;0.0
289707920;509949;1974316;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;130324.0;63.25;0.0;00;18.97;0.0;0.0
289707920;509949;1974171;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;14445.0;7.01;0.0;00;2.1;0.0;0.0
289707920;509936;1758031;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;45484.0;24.44;0.0;00;7.33;0.0;0.0
289707920;509936;1758074;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;54896.0;29.5;0.0;00;8.85;0.0;0.0
289707920;509936;1728831;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;8562.0;4.6;0.0;00;1.38;0.0;0.0
289707920;509936;1728844;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;35870.0;19.28;0.0;00;5.78;0.0;0.0
289707920;509936;1728845;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;5685.0;3.06;0.0;00;0.92;0.0;0.0
289707920;509928;1653186;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;26324.0;14.15;0.0;00;4.24;0.0;0.0
289707920;509928;1653148;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;172253.0;92.56;0.0;00;27.77;0.0;0.0
289707920;509928;1653083;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;346400.0;180.14;0.0;00;54.04;0.0;0.0
289707920;509928;1653098;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;271664.0;141.27;0.0;00;42.38;0.0;0.0
289707920;509928;1652981;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;20067.0;10.43;0.0;00;3.13;0.0;0.0
289707920;509928;1653007;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;339127.0;176.35;0.0;00;52.91;0.0;0.0
296678543;8639680;13962096;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;30740.0;SC;20200710.0;20210106.0;9.0;0.0;0.0;64993.9;155.45;0.0;00;38.86;25.0;0.0
296678543;8639680;13962096;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;30740.0;SC;20200710.0;20210106.0;4.0;0.0;0.0;64993.9;155.45;0.0;00;38.86;25.0;0.0
296678543;8639680;13962096;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;30740.0;SC;20200710.0;20210106.0;9.0;0.0;0.0;600.0;155.44;0.0;00;38.86;25.0;0.0
296678543;8639680;13962096;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;30740.0;SC;20200710.0;20210106.0;4.0;0.0;0.0;600.0;155.44;0.0;00;38.86;25.0;0.0
296678543;8639680;13925642;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;16032.0;BA;20200608.0;20210226.0;9.0;0.0;0.0;13918.82;97.25;0.0;00;24.31;25.0;0.0
296678543;8639680;13925642;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;16032.0;BA;20200608.0;20210226.0;4.0;0.0;0.0;13918.82;97.25;0.0;00;24.31;25.0;0.0
296678543;8639680;13925566;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22758.0;RS;20200609.0;20210224.0;9.0;0.0;0.0;34418.96;191.69;0.0;00;47.92;25.0;0.0
296678543;8639680;13925566;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;22758.0;RS;20200609.0;20210224.0;4.0;0.0;0.0;34418.96;191.69;0.0;00;47.92;25.0;0.0
296678543;8639680;13925573;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;46882.0;RO;20200605.0;20210605.0;9.0;0.0;0.0;60465.6;472.84;0.0;00;118.21;25.0;0.0
296678543;8639680;13925573;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;46882.0;RO;20200605.0;20210605.0;4.0;0.0;0.0;60465.6;472.84;0.0;00;118.21;25.0;0.0
296678543;8639680;13537433;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35491.0;SC;20190809.0;20200803.0;9.0;0.0;0.0;4995.02;23.89;0.0;00;5.97;25.0;0.0
296678543;8639680;13537433;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35491.0;SC;20190809.0;20200803.0;4.0;0.0;0.0;4995.02;23.89;0.0;00;5.97;25.0;0.0
296678543;8639680;13537433;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35491.0;SC;20190809.0;20200803.0;9.0;0.0;0.0;600.0;23.88;0.0;00;5.97;25.0;0.0
296678543;8639680;13537433;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;35491.0;SC;20190809.0;20200803.0;4.0;0.0;0.0;600.0;23.88;0.0;00;5.97;25.0;0.0
296678543;8639680;13961952;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9764.0;SC;20200710.0;20210710.0;9.0;0.0;0.0;21132.67;82.63;0.0;00;20.66;25.0;0.0
296678543;8639680;13961952;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9764.0;SC;20200710.0;20210710.0;4.0;0.0;0.0;21132.67;82.63;0.0;00;20.66;25.0;0.0
296678543;8639680;13961952;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9764.0;SC;20200710.0;20210710.0;9.0;0.0;0.0;600.0;82.62;0.0;00;20.65;25.0;0.0
296678543;8639680;13961952;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;9764.0;SC;20200710.0;20210710.0;4.0;0.0;0.0;600.0;82.62;0.0;00;20.65;25.0;0.0
296678543;8639680;13961894;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;8686.0;RS;20200710.0;20210710.0;9.0;0.0;0.0;40863.7;159.78;0.0;00;39.94;25.0;0.0
296678543;8639680;13961894;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;8686.0;RS;20200710.0;20210710.0;4.0;0.0;0.0;40863.7;159.78;0.0;00;39.94;25.0;0.0
296678543;8639680;13961894;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;8686.0;RS;20200710.0;20210710.0;9.0;0.0;0.0;600.0;159.77;0.0;00;39.94;25.0;0.0
296678543;8639680;13961894;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;8686.0;RS;20200710.0;20210710.0;4.0;0.0;0.0;600.0;159.77;0.0;00;39.94;25.0;0.0
296678543;8639680;13925392;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;28453.0;SC;20200610.0;20210410.0;9.0;0.0;0.0;30802.36;248.82;0.0;00;62.2;25.0;0.0
296678543;8639680;13925392;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;28453.0;SC;20200610.0;20210410.0;4.0;0.0;0.0;30802.36;248.82;0.0;00;62.2;25.0;0.0
289707920;509943;1853103;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;24273.0;13.04;0.0;00;3.91;0.0;0.0
296678543;8639680;13925289;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;55574.0;RS;20200608.0;20210608.0;9.0;0.0;0.0;28488.88;276.34;0.0;00;69.08;25.0;0.0
296678543;8639680;13925289;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;55574.0;RS;20200608.0;20210608.0;4.0;0.0;0.0;28488.88;276.34;0.0;00;69.08;25.0;0.0
296678543;8639680;13925292;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;40084.0;PR;20200609.0;20210609.0;9.0;0.0;0.0;38290.5;371.41;0.0;00;92.85;25.0;0.0
296678543;8639680;13925292;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;40084.0;PR;20200609.0;20210609.0;4.0;0.0;0.0;38290.5;371.41;0.0;00;92.85;25.0;0.0
289707920;509949;1974212;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;18636.0;9.05;0.0;00;2.71;0.0;0.0
289707920;509949;1974247;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;34145.0;16.58;0.0;00;4.97;0.0;0.0
289707920;509949;1974249;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;23055.0;11.19;0.0;00;3.36;0.0;0.0
289707920;509949;2006955;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;386536.0;187.61;0.0;00;56.28;0.0;0.0
289707920;509949;1974136;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210201.0;20210228.0;9.0;0.0;0.0;225725.0;109.55;0.0;00;32.87;0.0;0.0
289707920;509929;1685998;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;75000.0;39.0;0.0;00;11.7;0.0;0.0
289707920;509929;1685862;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201101.0;20201130.0;9.0;0.0;0.0;20327.0;10.57;0.0;00;3.17;0.0;0.0
289707920;509936;1757821;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;9444.0;5.07;0.0;00;1.52;0.0;0.0
289707920;509936;1757789;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;3315.0;1.78;0.0;00;0.53;0.0;0.0
289707920;509936;1757812;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20201201.0;20201231.0;9.0;0.0;0.0;92415.0;49.66;0.0;00;14.9;0.0;0.0
296678543;8639680;13961518;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20200710.0;20210710.0;9.0;0.0;0.0;44724.16;174.87;0.0;00;43.72;25.0;0.0
296678543;8639680;13961518;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20200710.0;20210710.0;4.0;0.0;0.0;44724.16;174.87;0.0;00;43.72;25.0;0.0
296678543;8639680;13961518;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20200710.0;20210710.0;9.0;0.0;0.0;600.0;174.87;0.0;00;43.72;25.0;0.0
296678543;8639680;13961518;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;7388.0;SP;20200710.0;20210710.0;4.0;0.0;0.0;600.0;174.87;0.0;00;43.72;25.0;0.0
296678543;8639680;13925114;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;17268.0;ES;20200602.0;20210602.0;9.0;0.0;0.0;13141.32;61.52;0.0;00;15.38;25.0;0.0
296678543;8639680;13925114;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;17268.0;ES;20200602.0;20210602.0;4.0;0.0;0.0;13141.32;61.52;0.0;00;15.38;25.0;0.0
289707920;509942;1898841;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;73868.0;39.69;0.0;00;11.91;0.0;0.0
289707920;509942;1898849;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;221259.0;118.9;0.0;00;35.67;0.0;0.0
289707920;509942;1898737;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;4538.0;0.47;0.0;00;0.14;0.0;0.0
289707920;509942;1898584;2021.0;1.0;N;80.0;99.0;999.0;99999999.0;431490.0;RS;20210101.0;20210131.0;9.0;0.0;0.0;39270.0;1.36;0.0;00;0.41;0.0;0.0
296678543;8639680;13961576;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;14443.0;PR;20200710.0;20210710.0;9.0;0.0;0.0;13699.09;53.56;0.0;00;13.39;25.0;0.0
296678543;8639680;13961576;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;14443.0;PR;20200710.0;20210710.0;4.0;0.0;0.0;13699.09;53.56;0.0;00;13.39;25.0;0.0
296678543;8639680;13961576;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;14443.0;PR;20200710.0;20210710.0;9.0;0.0;0.0;600.0;53.56;0.0;00;13.39;25.0;0.0
296678543;8639680;13961576;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;14443.0;PR;20200710.0;20210710.0;4.0;0.0;0.0;600.0;53.56;0.0;00;13.39;25.0;0.0
296678543;8639680;13961566;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47685.0;PR;20200710.0;20210710.0;9.0;0.0;0.0;16590.75;64.87;0.0;00;16.22;25.0;0.0
296678543;8639680;13961566;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47685.0;PR;20200710.0;20210710.0;4.0;0.0;0.0;16590.75;64.87;0.0;00;16.22;25.0;0.0
296678543;8639680;13961566;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47685.0;PR;20200710.0;20210710.0;9.0;0.0;0.0;600.0;64.86;0.0;00;16.21;25.0;0.0
296678543;8639680;13961566;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;47685.0;PR;20200710.0;20210710.0;4.0;0.0;0.0;600.0;64.86;0.0;00;16.21;25.0;0.0
296678543;8639680;13924785;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;27148.0;ES;20200608.0;20210607.0;9.0;0.0;0.0;42387.02;410.0;0.0;00;102.5;25.0;0.0
296678543;8639680;13924785;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;27148.0;ES;20200608.0;20210607.0;4.0;0.0;0.0;42387.02;410.0;0.0;00;102.5;25.0;0.0
296678543;8639680;13961555;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;42824.0;MT;20200710.0;20210710.0;9.0;0.0;0.0;67410.03;263.57;0.0;00;65.89;25.0;0.0
296678543;8639680;13961555;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;42824.0;MT;20200710.0;20210710.0;4.0;0.0;0.0;67410.03;263.57;0.0;00;65.89;25.0;0.0
296678543;8639680;13961555;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;42824.0;MT;20200710.0;20210710.0;9.0;0.0;0.0;600.0;263.57;0.0;00;65.89;25.0;0.0
296678543;8639680;13961555;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;42824.0;MT;20200710.0;20210710.0;4.0;0.0;0.0;600.0;263.57;0.0;00;65.89;25.0;0.0
296678543;8639680;13924743;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;27131.0;SC;20200521.0;20210416.0;9.0;0.0;0.0;24701.47;174.63;0.0;00;43.65;25.0;0.0
296678543;8639680;13924743;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;27131.0;SC;20200521.0;20210416.0;4.0;0.0;0.0;24701.47;174.63;0.0;00;43.65;25.0;0.0
296678543;8639680;13961496;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;15552.0;MG;20200710.0;20210710.0;9.0;0.0;0.0;43736.05;171.01;0.0;00;42.75;25.0;0.0
296678543;8639680;13961496;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;15552.0;MG;20200710.0;20210710.0;4.0;0.0;0.0;43736.05;171.01;0.0;00;42.75;25.0;0.0
296678543;8639680;13961496;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;15552.0;MG;20200710.0;20210710.0;9.0;0.0;0.0;600.0;171.0;0.0;00;42.75;25.0;0.0
296678543;8639680;13961496;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;15552.0;MG;20200710.0;20210710.0;4.0;0.0;0.0;600.0;171.0;0.0;00;42.75;25.0;0.0
296678543;8639680;13961677;2021.0;0.0;N;80.0;99.0;999.0;99999999.0;56731.0;RO;20200617.0;20210617.0;9.0;0.0;0.0;72522.0;567.12;0.0;00;141.78;25.0;0.0
