COD_APO;COD_ENDOSSO;COD_ITEM;DATA_COMP;COB_FUNDO;COD_MOD;ID_BEM;COBERTURA;CULTURA;MUNIC;UF;INDENIZ;DESP_SIN;EV_GER;VAL_FRANQ;D_AVISO;D_LIQ;D_OCORR_IN;D_OCORR_FI
292745333;4448517;7178167;2021;N;10;99;50;11270805.0;27870.0;PR;14690.03;0.0;99;0.0;20200708;20201109;20200708;20200708
292745413;4448600;7178247;2021;N;10;99;50;11270805.0;26383.0;PR;535.2;535.2;99;0.0;20200827;20201009;20200320;20200320
292745438;4448625;7178272;2021;N;10;99;50;11270805.0;40826.0;MS;29623.2;496.8;99;0.0;20200825;20201109;20200818;20200818
292745525;4448714;7178359;2021;N;10;99;50;11270805.0;29713.0;PR;0.0;0.0;99;0.0;20200713;00000000;20200713;20200713
292745663;4448863;7178497;2021;N;10;99;50;11040004.0;38601.0;PR;2285.5;2285.5;99;0.0;20200825;20201209;20200710;20200710
292745801;4449003;7178635;2021;N;10;99;50;11040004.0;48536.0;PR;414.63;414.63;9;0.0;20200921;20201112;20200821;20200821
292745813;4449016;7178647;2021;N;10;99;50;11040004.0;26383.0;PR;902.84;902.84;99;0.0;20200825;20201125;20200715;20200715
292746030;4449240;7178864;2021;N;10;99;50;11040004.0;19950.0;PR;1702.09;1702.09;99;0.0;20200702;20200929;20200630;20200630
292746045;4449259;7178879;2021;N;10;99;50;11040004.0;33383.0;PR;1179.0;1179.0;99;0.0;20200820;20201111;20200815;20200815
292746095;4449311;7178929;2021;N;10;99;50;11040004.0;50029.0;PR;552.0;552.0;9;0.0;20200829;20201023;20200822;20200822
292746106;4449322;7178940;2021;N;10;99;999;11095482.0;13884.0;SP;0.0;0.0;99;14718.9;20200813;00000000;20200812;20200812
292746128;4449346;7178962;2021;N;10;99;50;11040004.0;1683.0;RS;574.28;574.28;9;0.0;20201026;20201203;20200603;20200603
292746195;4449418;7179029;2021;N;10;99;50;11040004.0;17048.0;PR;300.0;300.0;9;0.0;20200919;00000000;20200822;20200822
292746235;4449463;7179069;2021;N;10;99;50;11040004.0;37925.0;PR;694.8;694.8;9;0.0;20200914;20201028;20200822;20200822
292746302;4449537;7179136;2021;N;10;99;50;11040004.0;1683.0;RS;0.0;0.0;9;0.0;20201014;00000000;20200820;20200820
292746363;22483812;7179197;2021;N;10;99;50;11310002.0;48361.0;PR;11231.89;227.67;99;0.0;20210224;20210617;20210206;20210206
292746525;4449765;7179359;2021;N;10;99;20;11040004.0;54788.0;RS;1302.4;1302.4;9;25000.0;20200910;00000000;20200820;20200820
292746542;4449782;7179376;2021;N;10;99;50;11310002.0;32195.0;PR;1570.78;973.04;99;0.0;20210203;20210317;20210116;20210116
292746755;4450001;7179589;2021;N;10;99;50;11310002.0;48361.0;PR;432.42;432.42;99;0.0;20210224;20210428;20210206;20210206
292747008;22483817;7179842;2021;N;10;99;50;11310002.0;18573.0;RS;11746.8;1725.3;99;0.0;20210318;20210615;20210301;20210301
292747195;22483820;7180029;2021;N;10;99;50;11310002.0;30472.0;PR;528.0;528.0;99;0.0;20210224;20210420;20210113;20210113
292747210;4450476;7180044;2021;N;10;99;50;11310002.0;1683.0;RS;62282.1;1850.7;99;0.0;20210416;20210601;20210412;20210412
292747226;4450493;7180060;2021;N;10;99;50;11310002.0;16214.0;PR;23245.84;751.75;99;0.0;20210218;20210511;20210115;20210115
292747350;4450619;7180184;2021;N;10;99;999;11310002.0;18009.0;PR;0.0;0.0;99;0.0;20210201;00000000;20210117;20210117
292747350;4450619;7180184;2021;N;10;99;50;11310002.0;18009.0;PR;1563.2;1563.2;99;0.0;20210211;20210610;20210117;20210117
292747375;4450647;7180209;2021;N;10;99;50;11310002.0;33895.0;RS;7526.52;0.0;99;0.0;20210325;20210524;20210301;20210301
292747454;4450730;7180288;2021;N;10;99;10;11040004.0;19424.0;MG;285801.24;1000.0;99;94933.75;20210603;00000000;20210531;20210531
292747456;4450732;7180290;2021;N;10;99;50;11310002.0;2084.0;PR;478.52;478.52;99;0.0;20210212;20210329;20210116;20210116
292747660;4450939;7180494;2021;N;10;99;999;11310002.0;52412.0;RS;13392.16;1732.16;99;0.0;20201214;20210302;20201107;20201107
292747749;4451032;7180583;2021;N;10;99;50;11310002.0;52883.0;PR;1878.8;1878.8;99;0.0;20210202;20210526;20210113;20210113
292747811;4451097;7180645;2021;N;10;99;50;11310002.0;19338.0;RS;0.0;0.0;99;0.0;20210316;00000000;20210316;20210316
292747854;4451140;7180688;2021;N;10;99;50;11310002.0;38735.0;RS;0.0;0.0;99;0.0;20210310;00000000;20210305;20210305
292747981;4451274;7180815;2021;N;10;99;50;11310002.0;30472.0;PR;1365.52;415.19;99;0.0;20210309;20210510;20210202;20210202
292748110;4451404;7180944;2021;N;10;99;50;11310002.0;52388.0;RS;723.6;723.6;99;0.0;20210323;20210519;20210312;20210312
292748153;4451452;7180987;2021;N;10;99;50;11310002.0;1683.0;RS;909.1;909.1;99;0.0;20210324;20210505;20210205;20210205
292748233;4451538;7181067;2021;N;10;99;10;11040004.0;10832.0;RS;1409.8;1409.8;99;277440.0;20201118;20210316;20201116;20201116
292748271;22483826;7181105;2021;N;10;99;50;11310002.0;5445.0;RS;0.0;0.0;99;0.0;20210323;00000000;20210318;20210318
292748284;4451589;7181118;2021;N;10;99;50;11310002.0;5311.0;RS;0.0;0.0;99;0.0;20210311;00000000;20210311;20210311
292748448;22483830;7181282;2021;N;10;99;50;11310002.0;37561.0;SP;0.0;0.0;99;0.0;20210304;00000000;20210201;20210201
292748488;22483832;7181322;2021;N;10;99;50;11310002.0;37561.0;SP;86254.3;0.0;99;0.0;20210304;20210526;20210201;20210201
292748517;4451846;7181351;2021;N;10;99;50;11310002.0;37561.0;SP;0.0;0.0;99;0.0;20210304;00000000;20210201;20210201
292748831;4452184;7181665;2021;N;10;99;50;11310002.0;2060.0;PR;76927.91;1784.66;99;0.0;20210127;20210412;20210110;20210110
292748981;4452339;7181815;2021;N;10;99;50;11310002.0;53040.0;PR;815.1;815.1;99;0.0;20210329;20210527;20210202;20210202
292749004;4452362;7181838;2021;N;10;99;50;11310002.0;31567.0;PR;385.6;385.6;99;0.0;20210217;20210318;20210114;20210114
292749018;22483839;7181852;2021;N;10;99;50;11310002.0;17859.0;SP;0.0;0.0;99;0.0;20210225;00000000;20210215;20210215
292749025;4452384;7181859;2021;N;10;99;999;11310002.0;51750.0;RS;1958.15;1958.15;99;0.0;20201202;20210219;20201128;20201128
292749129;4452494;7181963;2021;N;10;99;50;11310002.0;54142.0;RS;27513.2;3135.2;99;0.0;20210215;20210729;20210212;20210212
292749299;4452674;7182133;2021;N;10;99;50;11310002.0;28202.0;RS;34226.56;0.0;99;0.0;20210318;20210611;20210205;20210205
292749317;4452693;7182151;2021;N;10;99;50;11310002.0;30908.0;SP;0.0;0.0;99;0.0;20210324;00000000;20210319;20210319
292749397;4452783;7182231;2021;N;10;99;50;11310002.0;22277.0;PR;7744.08;0.0;99;0.0;20210318;20210422;20210115;20210115
292749517;4452912;7182351;2021;N;10;99;50;11310002.0;38735.0;RS;0.0;0.0;99;0.0;20210308;00000000;20210308;20210308
292749519;4452914;7182353;2021;N;10;99;50;11310002.0;21340.0;RS;1861.0;1861.0;99;0.0;20210113;20210525;20201118;20201118
292749543;4452938;7182377;2021;N;10;99;50;11310002.0;23599.0;RS;79165.0;3502.6;99;0.0;20210308;00000000;20210308;20210308
292749812;4453214;7182646;2021;N;10;99;50;11310002.0;20482.0;SP;256686.3;0.0;99;0.0;20210309;20210702;20201202;20201202
292749812;4453214;7182646;2021;N;10;99;999;11310002.0;20482.0;SP;1536.15;1536.15;99;0.0;20201207;20210226;20201202;20201202
292749941;22483854;7182775;2021;N;10;99;10;11040004.0;5115.0;SC;1596.25;1596.25;99;24506.1;20201117;20210416;20201116;20201116
292749949;4453355;7182783;2021;N;10;99;50;11310002.0;22435.0;SP;607.2;607.2;99;0.0;20210217;20210506;20210115;20210115
289707925;510144;2456792;2021;N;80;99;999;99999999.0;431490.0;RS;806.81;0.0;99;0.0;20210812;20210830;20210502;20210502
289707927;510146;2459460;2021;N;80;99;999;99999999.0;431490.0;RS;7895.55;0.0;99;0.0;20210311;20210407;20200802;20200802
289707929;510149;2463452;2021;N;80;99;999;99999999.0;431490.0;RS;2009.68;0.0;99;0.0;20210219;20210319;20201215;20201215
289707929;510149;2463500;2021;N;80;99;999;99999999.0;431490.0;RS;3065.76;0.0;99;0.0;20201222;20210325;20201212;20201212
289707920;509963;2207174;2021;N;80;99;999;99999999.0;431490.0;RS;26526.4;0.0;99;0.0;20210409;20210614;20210406;20210406
289707920;509963;2221347;2021;N;80;99;999;99999999.0;431490.0;RS;35057.27;0.0;99;0.0;20210511;20210621;20210509;20210509
289707920;509965;2249719;2021;N;80;99;999;99999999.0;431490.0;RS;133047.16;0.0;99;0.0;20210601;        ;20210423;20210423
289707920;509966;2260053;2021;N;80;99;999;99999999.0;431490.0;RS;311054.06;0.0;99;0.0;20210512;20210810;20210501;20210501
289596688;373941;780825;2021;N;20;99;110;99999999.0;16197.0;SP;2050.5;363.0;99;187.5;20200917;20201015;20200910;20200910
289596738;373998;782858;2021;N;20;99;110;99999999.0;42972.0;MT;363.0;363.0;99;0.0;20200918;20201103;20200915;20200915
289707920;509923;1579996;2021;N;80;99;999;99999999.0;431490.0;RS;54782.33;0.0;99;0.0;20201117;20201203;20201102;20201102
289707920;509964;2145278;2021;N;80;99;999;99999999.0;431490.0;RS;41932.02;0.0;99;0.0;20210525;20210728;20210518;20210518
289707920;509964;2161921;2021;N;80;99;999;99999999.0;431490.0;RS;11828.87;0.0;99;0.0;20210510;20210625;20210509;20210509
289707920;509964;2180311;2021;N;80;99;999;99999999.0;431490.0;RS;113639.79;0.0;99;0.0;20210511;20210705;20210426;20210426
289707920;509964;2191409;2021;N;80;99;999;99999999.0;431490.0;RS;329012.66;0.0;99;0.0;20210513;20210826;20210501;20210501
289412503;22477150;112011;2021;N;10;99;999;99999999.0;48811.0;PR;0.02;0.0;9;0.0;20200824;00000000;20200822;20200822
289412531;22477152;112039;2021;N;10;99;20;13325002.0;57709.0;RS;603.75;0.0;9;0.0;20200904;20210112;20200821;20200821
289412567;145341;112075;2021;N;10;99;10;12017280.0;33565.0;RS;0.02;0.0;6;10.0;20201201;00000000;20201129;20201129
289412590;22477153;112098;2021;N;10;99;50;11310002.0;17718.0;SP;0.02;0.0;6;65.0;20210330;00000000;20210328;20210328
289707920;509935;1774411;2021;N;80;99;999;99999999.0;431490.0;RS;0.0;0.0;99;0.0;20201228;        ;20201225;20201225
289707922;510106;2382988;2021;N;80;99;999;99999999.0;431490.0;RS;23500.0;0.0;99;0.0;20210615;20210802;20210604;20210604
289707922;510095;2390864;2021;N;80;99;999;99999999.0;431490.0;RS;20800.0;0.0;99;0.0;20210611;20210716;20210514;20210514
289707922;510095;2391094;2021;N;80;99;999;99999999.0;431490.0;RS;12300.0;0.0;99;0.0;20210615;20210817;20210611;20210611
289707922;510085;2415164;2021;N;80;99;999;99999999.0;431490.0;RS;17600.0;0.0;99;0.0;20210219;20210423;20210211;20210211
289707922;510085;2415286;2021;N;80;99;999;99999999.0;431490.0;RS;24000.0;0.0;99;0.0;20200909;20201028;20200829;20200829
289707922;510085;2416532;2021;N;80;99;999;99999999.0;431490.0;RS;34640.0;0.0;99;0.0;20201027;20201217;20201026;20201026
289707922;510080;2423647;2021;N;80;99;999;99999999.0;431490.0;RS;42251.13;0.0;99;0.0;20210401;20210618;20210330;20210330
289707920;509916;1448548;2021;N;80;99;999;99999999.0;431490.0;RS;0.0;0.0;99;0.0;20210107;        ;20200921;20200921
289707920;509970;2331699;2021;N;80;99;999;99999999.0;431490.0;RS;14891.24;0.0;99;0.0;20210610;20210713;20210601;20210601
289707920;509970;2344320;2021;N;80;99;999;99999999.0;431490.0;RS;170175.0;0.0;99;0.0;20210524;20210813;20210524;20210524
289707920;509956;2101936;2021;N;80;99;999;99999999.0;431490.0;RS;51134.9;0.0;99;0.0;20210330;20210506;20210326;20210326
289707920;509956;2108452;2021;N;80;99;999;99999999.0;431490.0;RS;106941.0;0.0;99;0.0;20210316;20210525;20210315;20210315
291033392;2378300;4524603;2021;S;60;60;100;99999999.0;41272.0;PR;43479.43;1116.62;27;12684.0;20210521;20210720;20210507;20210507
291033392;2378300;4524603;2021;S;60;60;100;99999999.0;41272.0;PR;6086.86;719.38;27;14900.0;20210611;20210805;20210507;20210507
291034340;2379653;4525551;2021;S;60;60;100;99999999.0;33008.0;MG;23321.97;856.08;27;2496.21;20210504;20210519;20210423;20210423
291034795;2380261;4526006;2021;N;10;99;50;11270001.0;5287.0;RS;66543.42;1202.02;8;0.0;20201126;20210111;20200915;20200915
291034815;2380284;4526026;2021;N;10;99;50;11270001.0;45151.0;RS;48101.19;1128.26;8;0.0;20201118;20210223;20200915;20200915
291034818;2380290;4526029;2021;N;10;99;50;11270001.0;22301.0;RS;82637.63;1128.26;8;0.0;20201110;20210309;20201108;20201108
291034837;2380316;4526048;2021;N;10;99;50;11270001.0;34825.0;RS;16803.81;1962.81;8;0.0;20201127;20201218;20201120;20201120
291034839;2380318;4526050;2021;N;10;99;50;11270001.0;34825.0;RS;22221.2;1962.81;8;0.0;20201127;20201218;20201120;20201120
291034873;2380354;4526084;2021;N;10;99;50;11270001.0;38584.0;RS;88604.85;1161.18;8;0.0;20201126;20210111;20201125;20201125
291034886;2380367;4526097;2021;N;10;99;50;11270001.0;19266.0;RS;21959.33;1302.93;8;0.0;20201208;20210122;20201202;20201202
291034895;2380377;4526106;2021;N;10;99;50;11270001.0;31718.0;RS;1304.22;1304.22;8;0.0;20201028;20201207;20200928;20200928
291034895;2380377;4526106;2021;N;10;99;50;11270001.0;31718.0;RS;9293.51;1191.16;8;0.0;20201125;20210111;20201023;20201023
291034917;2380406;4526128;2021;N;10;99;50;11310002.0;21285.0;RS;2685.0;781.18;7;0.0;20201228;20210222;20201225;20201225
291034935;2380425;4526146;2021;N;10;99;50;11270001.0;19754.0;RS;105478.71;1556.02;8;0.0;20201124;20210303;20201015;20201015
291035114;2380625;4526325;2021;S;10;99;50;11270001.0;52663.0;RS;2408.44;2408.44;8;0.0;20201110;20210120;20201105;20201105
291035249;2380781;4526460;2021;N;70;50;80;99999999.0;54719.0;MT;250.0;250.0;39;0.0;20210111;20210420;20201222;20201222
291035257;2380790;4526468;2021;N;70;60;80;99999999.0;57723.0;RS;2802.53;2802.53;27;0.0;20210115;20210223;20210111;20210111
291035388;2380936;4526599;2021;N;70;60;80;99999999.0;19314.0;RS;229672.83;9672.83;23;0.0;20210302;20210521;20210227;20210227
291035515;2381078;4526726;2021;N;70;50;80;99999999.0;45522.0;RS;300.0;300.0;39;0.0;20210205;20210318;20210131;20210131
291036069;2381697;4527280;2021;S;60;60;100;99999999.0;41485.0;RS;6574.45;443.23;27;1081.98;20201124;20201222;20201031;20201031
291036125;2381756;4527336;2021;S;50;50;90;99999999.0;1683.0;RS;20760.84;1600.2;39;4790.16;20210209;20210315;20210129;20210129
291036245;2381888;4527456;2021;S;50;60;90;99999999.0;11367.0;RS;43973.86;2128.24;39;7075.0;20201222;20210211;20201219;20201219
291036290;2381937;4527501;2021;S;50;60;90;99999999.0;1683.0;RS;54027.73;2872.33;39;11875.0;20200914;20201027;20200905;20200905
291036293;2381940;4527504;2021;S;50;60;90;99999999.0;28202.0;RS;42033.14;1633.14;34;4600.0;20201204;20210114;20201128;20201128
291036383;2382038;4527594;2021;S;50;50;90;99999999.0;55763.0;RS;8751.6;510.0;39;2500.0;20200921;20201008;20200712;20200712
291036681;2382361;4527892;2021;N;70;60;80;99999999.0;41193.0;MA;958.23;258.2;27;4375.0;20210530;20210720;20210527;20210527
291036726;2382410;4527937;2021;N;10;99;50;11310002.0;28305.0;MT;9200.0;0.0;8;0.0;20210218;00000000;20210120;20210120
291036726;2382410;4527937;2021;N;10;99;50;11310002.0;28305.0;MT;1849.68;1849.68;7;0.0;20210319;20210531;20210308;20210308
291036726;2382410;4527937;2021;N;10;99;50;11310002.0;28305.0;MT;1465.64;1465.64;8;0.0;20201203;20210121;20201202;20201202
291036728;2382412;4527939;2021;N;10;99;50;11310002.0;40943.0;MT;2345.0;2345.0;8;0.0;20201204;20210121;20201203;20201203
291036728;2382412;4527939;2021;N;10;99;50;11310002.0;40943.0;MT;674.87;674.87;8;0.0;20210218;20210323;20210120;20210120
291036728;2382412;4527939;2021;N;10;99;50;11310002.0;40943.0;MT;2024.61;2024.61;8;0.0;20210218;20210323;20210210;20210210
291036752;2382442;4527963;2021;N;70;60;80;99999999.0;30719.0;RO;954.78;954.78;39;0.0;20210203;20210519;20210203;20210203
291036846;2382551;4528057;2021;S;60;60;100;99999999.0;51578.0;MT;56723.4;2744.94;34;9375.0;20210322;20210514;20210320;20210320
291037140;2382887;4528351;2021;N;10;99;50;11310002.0;35893.0;PR;1835.41;1835.41;8;0.0;20210226;20210329;20210220;20210220
291037224;2382985;4528435;2021;S;10;99;50;11310002.0;49683.0;SC;27563.03;450.44;8;0.0;20201116;20210505;20201020;20201020
291037229;2382990;4528440;2021;S;10;99;50;11310002.0;32755.0;MG;1019.69;1019.69;6;0.0;20201130;20201218;20201123;20201123
291037330;2383129;4528541;2021;S;10;99;50;11310002.0;31392.0;MG;19941.15;2813.18;7;0.0;20201104;20201207;20201029;20201029
291037394;2383204;4528605;2021;N;70;60;80;99999999.0;33699.0;MG;818.57;258.2;27;2950.0;20201014;20201214;20201005;20201005
291037394;2383204;4528605;2021;N;70;60;80;99999999.0;33699.0;MG;2759.17;258.2;27;1000.0;20201014;20201214;20201008;20201008
291037396;2383207;4528607;2021;N;70;60;999;99999999.0;33699.0;MG;11200.0;0.0;27;0.0;20200909;20210108;20200903;20200903
291037396;2383207;4528607;2021;N;70;60;80;99999999.0;33699.0;MG;30836.53;954.78;27;3246.55;20200909;20201008;20200903;20200903
291037405;2383217;4528616;2021;N;70;60;80;99999999.0;26022.0;TO;7852.03;443.23;27;823.2;20210519;20210618;20210519;20210519
291037645;2383500;4528856;2021;S;60;60;100;99999999.0;33699.0;MG;14921.85;856.08;27;9250.0;20210223;20210406;20210222;20210222
291037742;2383617;4528953;2021;N;10;99;50;11310002.0;3519.0;TO;68308.42;1646.93;8;0.0;20210106;20210224;20210105;20210105
291037757;2383635;4528968;2021;N;10;99;50;11310002.0;44004.0;TO;150.0;150.0;7;0.0;20210223;20210406;20210222;20210222
291037757;2383635;4528968;2021;N;10;99;50;11310002.0;44004.0;TO;1964.6;1964.6;8;0.0;20210113;20210303;20210111;20210111
291037831;2383727;4529042;2021;N;10;99;50;11310002.0;24237.0;GO;2542.26;2542.26;7;0.0;20210303;20210325;20210224;20210224
291037842;2383741;4529053;2021;N;10;99;50;11310002.0;42927.0;MT;40324.0;300.0;7;0.0;20210302;20210406;20210301;20210301
291037842;2383741;4529053;2021;N;10;99;50;11310002.0;42927.0;MT;49012.04;2346.99;8;0.0;20210129;20210531;20210128;20210128
291037931;2383844;4529142;2021;N;10;99;50;11310002.0;50191.0;GO;766.13;766.13;7;0.0;20210310;20210420;20210309;20210309
291037931;2383844;4529142;2021;N;10;99;50;11310002.0;50191.0;GO;4150.0;150.0;8;0.0;20201202;20210303;20201201;20201201
291037976;2383898;4529187;2021;N;10;99;50;11310002.0;42927.0;MT;29714.02;3832.45;8;0.0;20210211;20210317;20210210;20210210
291038022;2383945;4529233;2021;N;10;99;50;11310002.0;42927.0;MT;6641.47;6641.47;8;0.0;20210211;20210312;20210210;20210210
291038039;2383966;4529250;2021;N;10;99;50;11310002.0;29579.0;GO;1522.19;1522.19;6;0.0;20201113;20210303;20201111;20201111
291038039;2383966;4529250;2021;N;10;99;50;11310002.0;29579.0;GO;839.64;839.64;8;0.0;20210203;20210303;20210119;20210119
291038060;2383989;4529271;2021;N;10;99;50;11310002.0;4020.0;GO;1991.35;1991.35;8;0.0;20210212;20210406;20210111;20210111
291038060;2383989;4529271;2021;N;10;99;50;11310002.0;4020.0;GO;108839.02;6840.18;8;0.0;20210212;20210406;20210211;20210211
291038066;2383995;4529277;2021;N;10;99;50;11310002.0;29579.0;GO;775.11;774.11;8;0.0;20210226;20210406;20210225;20210225
291038066;2383995;4529277;2021;N;10;99;50;11310002.0;29579.0;GO;866.12;866.12;8;0.0;20201204;20210303;20201203;20201203
291038069;2383998;4529280;2021;N;10;99;50;11310002.0;39057.0;GO;1555.76;1555.76;7;0.0;20201201;20201218;20201119;20201119
291038102;2384037;4529313;2021;N;10;99;50;11310002.0;55938.0;TO;1224.38;1224.38;7;0.0;20210308;20210325;20210307;20210307
291038102;2384037;4529313;2021;N;10;99;50;11310002.0;55938.0;TO;816.07;816.07;8;0.0;20201125;20210303;20201124;20201124
291038182;2384125;4529393;2021;N;10;99;50;11310002.0;41090.0;MT;500.0;500.0;8;0.0;20210203;20210531;20210126;20210126
291038187;2384130;4529398;2021;N;10;99;50;11310002.0;41090.0;MT;1130257.05;3162.49;7;0.0;20210405;20210607;20210330;20210330
291038187;2384130;4529398;2021;N;10;99;50;11310002.0;41090.0;MT;2369.02;2369.02;8;0.0;20201204;20210128;20201203;20201203
291038187;2384130;4529398;2021;N;10;99;50;11310002.0;41090.0;MT;1900.73;1900.73;8;0.0;20210212;20210420;20210206;20210206
291038187;2384130;4529398;2021;N;10;99;50;11310002.0;41090.0;MT;1175.04;1175.04;7;0.0;20201030;20201218;20201028;20201028
291038202;2384151;4529413;2021;N;10;99;50;11310002.0;42941.0;MT;8142.36;8142.36;8;0.0;20210303;20210406;20210302;20210302
291038202;2384151;4529413;2021;N;10;99;50;11310002.0;42941.0;MT;1262.47;1262.47;8;0.0;20210318;20210406;20210317;20210317
291038211;2384160;4529422;2021;N;10;99;50;11310002.0;41090.0;MT;846.65;846.65;8;0.0;20210202;20210323;20201210;20201210
291038273;2384227;4529484;2021;N;10;99;50;11310002.0;41090.0;MT;88056.98;4253.45;8;0.0;20201231;20210322;20201230;20201230
291038273;2384227;4529484;2021;N;10;99;50;11310002.0;41090.0;MT;253902.94;1329.52;8;0.0;20201221;20210210;20201211;20201211
291038352;2384323;4529563;2021;N;10;99;50;11310002.0;29579.0;GO;774.09;773.09;8;0.0;20210315;20210406;20210314;20210314
291038352;2384323;4529563;2021;N;10;99;50;11310002.0;29579.0;GO;1532.26;1532.26;8;0.0;20210318;20210406;20210317;20210317
291038356;2384327;4529567;2021;N;10;99;50;11270001.0;16647.0;GO;2062.24;2062.24;8;0.0;20201221;20210322;20201218;20201218
291038358;2384329;4529569;2021;N;10;99;50;11310002.0;16647.0;GO;904.03;903.03;8;0.0;20201229;20210127;20201110;20201110
291038360;2384331;4529571;2021;N;10;99;50;11310002.0;10045.0;GO;8516.72;8516.72;7;0.0;20210408;20210531;20210401;20210401
291038360;2384331;4529571;2021;N;10;99;50;11310002.0;10045.0;GO;1231.12;1231.12;8;0.0;20201222;20210322;20201215;20201215
291038361;2384332;4529572;2021;N;10;99;50;11310002.0;16647.0;GO;7224.44;7224.44;8;0.0;20201201;20210212;20201124;20201124
291038379;2384352;4529590;2021;N;10;99;50;11310002.0;58124.0;MT;4049.12;4046.12;7;0.0;20210309;20210406;20210308;20210308
291038379;2384352;4529590;2021;N;10;99;50;11310002.0;58124.0;MT;2199.48;2197.48;8;0.0;20201216;20210209;20201201;20201201
291038379;2384352;4529590;2021;N;10;99;50;11310002.0;58124.0;MT;100.0;100.0;8;0.0;20210107;20210323;20201201;20201201
291038398;2384372;4529609;2021;N;10;99;50;11310002.0;2565.0;MT;87518.76;1493.16;8;0.0;20210313;20210524;20210312;20210312
291038398;2384372;4529609;2021;N;10;99;50;11310002.0;2565.0;MT;776.48;776.48;7;0.0;20210313;20210531;20210312;20210312
291038398;2384372;4529609;2021;N;10;99;50;11310002.0;2565.0;MT;113496.16;792.42;7;0.0;20210323;20210507;20210319;20210319
291038398;2384372;4529609;2021;N;10;99;50;11310002.0;2565.0;MT;1833.16;1833.16;7;0.0;20210323;20210531;20210320;20210320
291038398;2384372;4529609;2021;N;10;99;50;11310002.0;2565.0;MT;37479.69;2313.36;7;0.0;20210401;20210527;20210329;20210329
291038398;2384372;4529609;2021;N;10;99;50;11310002.0;2565.0;MT;2396.92;2396.92;8;0.0;20201217;20210209;20201217;20201217
291038409;2384384;4529620;2021;N;10;99;50;11310002.0;37712.0;GO;1129.63;1129.63;8;0.0;20210208;20210406;20210207;20210207
291038412;2384387;4529623;2021;N;10;99;50;11310002.0;21962.0;GO;885.16;885.16;7;0.0;20201209;20210121;20201208;20201208
291038416;2384391;4529627;2021;N;10;99;50;11310002.0;42862.0;MT;2794.56;2794.56;7;0.0;20210222;20210322;20210220;20210220
291038416;2384391;4529627;2021;N;10;99;50;11310002.0;42862.0;MT;3992.0;3992.0;7;0.0;20210315;20210420;20210305;20210305
291038420;2384395;4529631;2021;N;10;99;50;11310002.0;44114.0;GO;885.16;885.16;8;0.0;20201203;20210121;20201202;20201202
291038760;2384785;4529971;2021;S;50;50;90;99999999.0;43885.0;GO;4299.1;300.0;39;2500.0;20210201;20210312;20210112;20210112
291038763;2384788;4529974;2021;S;50;50;90;99999999.0;29579.0;GO;3319.1;519.1;39;2500.0;20210329;20210430;20210323;20210323
291038886;2384927;4530097;2021;S;50;50;90;99999999.0;29579.0;GO;36499.76;1499.76;39;32501.68;20210118;20210406;20210107;20210107
291039059;2385119;4530270;2021;N;70;60;80;99999999.0;9702.0;AL;3397.44;258.2;27;1000.0;20210209;20210406;20210205;20210205
291039136;2385204;4530347;2021;N;10;99;50;11310002.0;43940.0;GO;10840.4;1893.2;8;0.0;20201208;20210303;20201112;20201112
291039136;2385204;4530347;2021;N;10;99;50;11310002.0;43940.0;GO;10875.85;3544.14;8;0.0;20201218;20210121;20201112;20201112
291039165;2385237;4530376;2021;N;10;99;50;11310002.0;43940.0;GO;603.51;603.51;8;0.0;20201208;20210121;20201112;20201112
291039305;2385400;4530516;2021;S;50;50;90;99999999.0;21962.0;GO;707.3;707.3;23;0.0;20210325;20210420;20210317;20210317
291039830;2386011;4531041;2021;N;10;99;50;11270001.0;54623.0;SC;25595.59;1840.18;8;0.0;20201127;20201218;20201126;20201126
291039949;2386143;4531160;2021;S;10;99;10;11250007.0;37932.0;PR;4787.28;787.28;6;0.0;20210531;20210720;20210530;20210530
291040144;2386374;4531355;2021;N;70;50;80;99999999.0;28484.0;SC;8617.46;816.18;39;2500.0;20201221;20210114;20201129;20201129
291040144;2386374;4531355;2021;N;70;50;80;99999999.0;28484.0;SC;10630.0;630.0;39;2500.0;20210601;20210625;20210529;20210529
291040249;2386488;4531460;2021;N;70;60;80;99999999.0;4745.0;MG;6388.23;443.23;0;2000.0;20210318;20210407;20210224;20210224
291040518;2386778;4531729;2021;S;50;50;90;99999999.0;9812.0;SC;8990.06;930.36;5;7500.0;20201203;20201228;20201202;20201202
291040776;2387072;4531987;2021;N;70;50;80;99999999.0;1968.0;MS;45338.97;1782.34;6;7686.47;20210531;20210630;20210529;20210529
291040859;2387165;4532070;2021;N;10;99;50;11270805.0;28381.0;MS;13742.64;1742.64;8;0.0;20210524;20210804;20210523;20210523
291040859;2387165;4532070;2021;N;10;99;50;11270805.0;28381.0;MS;13800.0;0.0;9;0.0;20210705;00000000;20210630;20210630
291040887;2387193;4532098;2021;N;10;99;50;11270805.0;29878.0;MS;4100.0;100.0;8;0.0;20210601;20210824;20210315;20210315
291040888;2387194;4532099;2021;N;10;99;50;11270805.0;34942.0;MS;8281.43;583.87;8;0.0;20210409;20210719;20210324;20210324
291040888;2387194;4532099;2021;N;10;99;50;11270805.0;34942.0;MS;119763.99;2253.15;8;0.0;20210422;00000000;20210325;20210325
